biolab_index,rdkit,standard_value,Binary,assay_type,not_sure
-9175090101552592080,C#Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,7.85387196432176,1,binding,0
8657499027965679008,Cn1c(CC(=O)N2CCc3c(Cl)cccc32)nc(N2CCOCC2)cc1=O,7.3767507096020974,1,binding,1
2276116648041105086,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc([N+](=O)[O-])c1O,7.53760200210104,1,binding,0
6472451518950555971,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccc(F)cc21,7.455931955649719,1,binding,1
845624684241069785,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(F)c(F)cc21,8.39794000867204,1,binding,0
-7974028241686467045,Cn1c(CC(=O)Nc2ccc(F)c(C(F)F)c2)nc(N2CCOCC2)cc1=O,6.585026652029178,0,binding,1
-3870746933597073851,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)cc1Br,6.88272870434424,0,binding,1
5436098905855471063,CCn1c(CC(=O)Nc2ccc(F)cc2)nc(N2CCOCC2)cc1=O,6.709965388637482,0,binding,1
-5281633979433870749,Cn1c(CC(=O)Nc2ccc(F)c(Br)c2)nc(N2CCOCC2)cc1=O,7.0268721464003,1,binding,1
3808562820878155893,CCN(CC)CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,7.420216403383192,1,binding,1
7872909331652334792,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(I)c1,8.0,1,binding,0
-5915609216765788877,COCCOc1cc(F)ccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,7.455931955649719,1,binding,1
-2199322880813477780,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(F)ccc21,8.15490195998574,1,binding,0
4135748579551846410,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCOc2c(Cl)cccc21,7.36653154442041,1,binding,1
4034672300109969659,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ncccc21,6.744727494896691,0,binding,1
6070539748589525430,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(F)cccc21,8.30102999566398,1,binding,0
-1395442213180249783,Cc1cc(F)ccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,7.23657200643706,1,binding,1
3751940229205635762,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)cn1,7.14874165128092,1,binding,1
8124097646476971446,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2c1NCCC2,6.63078414258986,0,binding,1
-8081290694392966643,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1OCCN1CCCCC1,7.619788758288388,1,binding,0
-3120455039545805085,Cn1c(CC(=O)N2CCc3c(F)cccc32)nc(N2CCOCC2)cc1=O,7.36653154442041,1,binding,1
-7421336030801574488,Cn1ccc2c(NC(=O)Cc3nc(N4CCOCC4)cc(=O)[nH]3)cccc21,6.1765257708297,0,binding,1
-1130384796361424151,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccccc2C1,6.52143350440616,0,binding,1
-2032582096189521087,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C(=O)O)c1,5.0,0,binding,0
5668273067756947524,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(F)cc(F)c1,7.14874165128092,1,binding,1
-1010048133438085327,CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)n1C,7.11350927482752,1,binding,1
6359082993895119788,Cn1c(CC(=O)Nc2ccc(F)c(I)c2)nc(N2CCOCC2)cc1=O,7.20065945054642,1,binding,1
-3811186717805120255,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(F)cc(F)cc21,7.2441251443275085,1,binding,1
-3259408403593427810,COC(=O)c1cc(F)ccc1NC(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,6.36451625318509,0,binding,1
-1402231927333769029,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c1ccc(F)c2F,7.95860731484177,1,binding,0
5764363797507489478,O=C(Nc1ccc(F)cc1)C(F)(F)c1nc(N2CCOCC2)cc(=O)[nH]1,6.15614457737684,0,binding,1
-2553165803400144931,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(OC2CCCC2)c1,6.83564714421556,0,binding,1
7958817198757759078,CC1(C)CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,7.55284196865778,1,binding,0
-3480670443784673166,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccccc1OCc1cccnc1,6.177831920631981,0,binding,1
-4609620347321613671,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(O)cccc21,7.14874165128092,1,binding,1
-5863728520944830900,Cn1c(CC(=O)Nc2ccc(F)c(CO)c2)nc(N2CCOCC2)cc1=O,5.71219827006977,0,binding,0
6709657722180817111,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(Cl)ccc21,6.906578314837768,0,binding,1
3173703689663662750,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(F)c1F,7.180456064458129,1,binding,1
332072407349108879,Cn1c(CC(=O)Nc2ccccc2)nc(N2CCOCC2)cc1=O,6.46852108295774,0,binding,1
2667046028089996395,CC(C)C(C(=O)Nc1ccc(F)cc1)c1nc(N2CCOCC2)cc(=O)[nH]1,7.050609993355089,1,binding,1
-2990249717248319259,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(OC(F)(F)C(F)F)c1,7.161150909262742,1,binding,1
9021183578489419277,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Br)cccc21,9.0,1,binding,0
5457353269761926817,Cn1c(CC(=O)Nc2ccc(F)c(C3CC3)c2)nc(N2CCOCC2)cc1=O,7.585026652029178,1,binding,0
-8942143901289791508,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(CO)cccc21,6.2732727909734285,0,binding,1
5228779118705412201,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc(F)c1O,7.1249387366083,1,binding,1
4188028570828578151,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cc(Cl)c(F)c(Cl)c1,7.11350927482752,1,binding,1
1417559169198037970,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1Cc2ccccc2C1,6.0,0,binding,0
-849608339679300568,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2occc12,7.769551078621732,1,binding,0
-54170868918196076,Cn1c(CC(=O)N2CCc3cc(F)c(F)cc32)nc(N2CCOCC2)cc1=O,7.21467016498923,1,binding,1
-1527239785266911130,Cc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.52287874528034,1,binding,0
1445726998798647533,CC1CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)n2C)c2ccccc21,6.71219827006977,0,binding,1
4195128055149745632,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2[nH]cnc12,5.52287874528034,0,binding,0
-3525293799807477387,N#Cc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1O,6.02779716162094,0,binding,1
7647345781080141902,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccsc1,7.63827216398241,1,binding,0
-3031481454297728770,COC(=O)c1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1O,6.519993057042849,0,binding,1
6351484851871313117,O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1cccc2sccc12,7.823908740944319,1,binding,0
-7874337261460524714,Cn1c(CC(=O)Nc2cccc(C3CC3)c2)nc(N2CCOCC2)cc1=O,6.87614835903291,0,binding,1
6541556334507428425,Cn1c(CC(=O)Nc2cc(F)c(F)c(F)c2)nc(N2CCOCC2)cc1=O,6.65955588515988,0,binding,1
2096563304853514947,N#Cc1cc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)ccc1F,6.6073030467403315,0,binding,1
-6154722285001123274,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)nc12,8.30102999566398,1,binding,0
-7954740006214304294,Nc1ncnc2c1cnn2C1CCN(Cc2ccc(-c3nc4ccnn4cc3-c3ccccc3)cc2)CC1,7.602059991327961,1,binding,0
-7465180981100415542,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)c(Br)n6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,8.221848749616361,1,binding,0
-1963230461399613464,N#Cc1ccc2nc(C3CCN(Cc4ccc(-c5nc6nccn6cc5-c5ccccc5)cc4)CC3)[nH]c2c1,7.08092190762393,1,binding,1
5870089870010018982,CSc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)c(-c3ccccc3)cn2n1,8.30102999566398,1,binding,0
-1191784486527301408,CC(C)c1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,7.075720713938121,1,binding,1
7886831229817246987,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C(C)C)nn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,7.15490195998574,1,binding,1
7695230177167005571,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)cn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,7.886056647693159,1,binding,0
7101855027154910598,COc1nn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc2c1CO,8.09691001300806,1,binding,0
-2353160635233230567,Fc1ccc(-c2cn3c(Cl)cnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,7.602059991327961,1,binding,0
5988162172996507980,FC(F)(F)c1ccc2nc(C3CCN(Cc4ccc(-c5nc6ccnn6cc5-c5ccccc5)cc4)CC3)[nH]c2c1,6.47108329972234,0,binding,1
-3231682026176303802,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nccn6cc5-c5ccccc5F)cc4)CC3)n[nH]2)n1,8.52287874528034,1,binding,0
-8380675004867473160,COC(=O)c1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc2n1,7.92081875395237,1,binding,0
4779534412517402327,COC(=O)c1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,8.0,1,binding,0
-8169703024202088987,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5cccc(F)c5)cc4)CC3)n[nH]2)n1,7.886056647693159,1,binding,0
1657827698879364038,Fc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)cc1,7.585026652029178,1,binding,0
370128622622551183,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)nc12,8.15490195998574,1,binding,0
-8239650490543725431,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,7.52287874528034,1,binding,0
-4295095351884043280,Cc1nc2nc(-c3ccc(CN4CCC(c5nc6ccc(C(F)(F)F)cc6[nH]5)CC4)cc3)c(-c3ccccc3)cn2n1,5.8386319977650185,0,binding,0
-92988508560023726,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(C)n2n1,8.15490195998574,1,binding,0
247569681115076942,Cc1nc2nc(-c3ccc(CN4CCC(c5nc6cccnc6[nH]5)CC4)cc3)c(-c3ccccc3)cn2n1,6.5016894462104,0,binding,1
1058539276739313574,CC(C)Nc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,7.65757731917779,1,binding,0
-8088506712874244721,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5cccc(C)n5)n4)C3)cc2)nc2nc(C)nn12,7.95860731484177,1,binding,0
4471172704501975925,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nccn6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,8.04575749056067,1,binding,0
-4353795892216540185,c1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4nc5cccnc5[nH]4)CC3)cc2)cc1,7.251811972993798,1,binding,1
-2448958570033930487,Fc1ccc2nc(C3CCN(Cc4ccc(-c5nc6ccnn6cc5-c5ccccc5)cc4)CC3)[nH]c2c1,7.3767507096020974,1,binding,1
-7267540277474322586,Clc1cnc2nc(-c3ccc(CN4CC(c5nnc(-c6ccccn6)[nH]5)C4)cc3)c(-c3ccccc3)cn12,8.221848749616361,1,binding,0
-229889403013092965,Cc1nc2nc(-c3ccc(CN4CCC(c5nc6ccc(F)cc6[nH]5)CC4)cc3)c(-c3ccccc3)cn2n1,6.950781977329823,0,binding,1
5876871189730345354,CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,7.602059991327961,1,binding,0
296286277442639057,c1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4nc5ccncc5[nH]4)CC3)cc2)cc1,6.8041003475907695,0,binding,1
-1595234691503108190,c1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)cc1,8.15490195998574,1,binding,0
7298555304062335463,CS(=O)(=O)c1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,7.267606240177032,1,binding,1
-6537016219210643072,Cc1cn2c(NC(C)C)c(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,7.52287874528034,1,binding,0
-5264990932294518665,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(-c3ccccn3)nn12,7.53760200210104,1,binding,0
1296290539661917648,CSc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,8.30102999566398,1,binding,0
-8485225855326379023,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(C)cn12,7.7958800173440705,1,binding,0
-8294021667054058348,Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,7.3565473235138095,1,binding,1
8641010605381607144,Fc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4cnc5ccccc5n4)CC3)cc2)cc1,6.43770713554353,0,binding,1
4021143084298092780,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccc(F)cc5)cc4)C3)n[nH]2)n1,7.53760200210104,1,binding,0
1694124956967898468,c1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CCC(c4cnc5ccccc5n4)CC3)cc2)cc1,6.6073030467403315,0,binding,1
2418119889764542996,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc12,7.85387196432176,1,binding,0
123983141552153459,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5ccc(F)cc5F)cc4)CC3)n[nH]2)n1,7.207608310501749,1,binding,1
6015551137175526818,Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3cc(F)ccc3F)cn2n1,7.2218487496163615,1,binding,1
7744448760170268943,OCc1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc12,7.259637310505759,1,binding,1
-3521958279549688088,Fc1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,7.49485002168009,1,binding,1
-2613019957970048002,Cc1nc2nc(-c3ccc(CN4CCC(n5ncc6c(N)ncnc65)CC4)cc3)c(-c3ccccc3)cn2n1,6.54060751224077,0,binding,1
6968624795775199100,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2ncc(Br)n12,7.3767507096020974,1,binding,1
4361445484609196589,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5cccc(C)n5)n4)C3)cc2)nc2nc(C)cn12,7.95860731484177,1,binding,0
9144454232724860694,N#Cc1ccc2nc(C3CCN(Cc4ccc(-c5nc6ccnn6cc5-c5ccccc5)cc4)CC3)[nH]c2c1,7.4089353929735005,1,binding,1
-6647238134774981352,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,8.0,1,binding,0
1213715249124369846,COc1nn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)nc2c1CO,7.744727494896691,1,binding,0
-873015206137802689,COc1nn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2c1CO,7.85387196432176,1,binding,0
1821766633178756289,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc12,7.92081875395237,1,binding,0
-7547989767454777388,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2c1Br,8.39794000867204,1,binding,0
-7016797767511588590,Cc1nc2nc(-c3ccc(CN4CCC(c5nc6ccc(C#N)cc6[nH]5)CC4)cc3)c(-c3ccccc3)cn2n1,6.27984069659404,0,binding,1
4062075857822734186,Cc1nc2nc(-c3ccc(CN4CCC(c5nc6ccncc6[nH]5)CC4)cc3)c(-c3ccccc3)cn2n1,5.52287874528034,0,binding,0
-165305206627697496,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6ncc(C)n6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,8.15490195998574,1,binding,0
7934460308059614555,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cnccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,7.585026652029178,1,binding,0
6406565812827138640,Cc1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,8.0,1,binding,0
-4750463950939967339,Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3cccc(F)c3)cn2n1,7.55284196865778,1,binding,0
-3369010201712546719,CC(C)c1nc2nc(-c3ccc(CN4CCC(c5cnc6ccccc6n5)CC4)cc3)c(-c3ccccc3)cn2n1,5.1739251972991696,0,binding,0
7643935437575637991,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)cn6c(NC(C)C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,7.481486060122111,1,binding,1
6111443344202816713,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ncccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,7.11350927482752,1,binding,1
-5368899657252039423,CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(-c3ccccn3)nn12,7.619788758288388,1,binding,0
-8816105282374763465,Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cc(Cl)ccn6)n5)CC4)cc3)c(-c3ccc(F)cc3F)cn2n1,7.65757731917779,1,binding,0
-2575420450952419240,COC(=O)c1cnn2cc(-c3ccc(F)cc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc12,8.15490195998574,1,binding,0
8223676735880097189,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,8.15490195998574,1,binding,0
-6326962208845206211,Fc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5cnccn5)n4)CC3)cc2)cc1,6.73048705578208,0,binding,1
6666481659503473500,c1ccc(-c2cn3nccc3nc2-c2ccc(CN3CCC(c4nc5cccnc5[nH]4)CC3)cc2)cc1,7.3767507096020974,1,binding,1
8525058342248563857,Cc1nc2nc(-c3ccc(CN4CC(c5nnc(-c6ccccn6)[nH]5)C4)cc3)c(-c3ccccc3)cn2n1,7.63827216398241,1,binding,0
6582540690806503723,COc1nn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)nc2c1CO,8.0,1,binding,0
-882388126100664396,Fc1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5cc(Cl)ccn5)n4)CC3)cc2)cc1,7.251811972993798,1,binding,1
-8134558093898635755,CCc1cnn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc12,8.30102999566398,1,binding,0
-459424761594262081,OCc1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,7.14266750356873,1,binding,1
-5892421999081461432,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6ncc(Br)n6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,7.95860731484177,1,binding,0
1383495720201902621,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)nn6c(C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,8.0,1,binding,0
-9116578625819219068,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(-c7ccccn7)nn6c(NC(C)C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,7.85387196432176,1,binding,0
4133189387149717119,Cc1cn2cc(-c3ccccc3)c(-c3ccc(CN4CCC(c5cnc6ccccc6n5)CC4)cc3)nc2n1,7.11350927482752,1,binding,1
3145799671366109272,Fc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,8.09691001300806,1,binding,0
922998340545113278,Brc1cnc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn12,8.221848749616361,1,binding,0
3666455949066397109,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(NC3CCC3)n2n1,7.49485002168009,1,binding,1
-5920173082799092321,Cc1nc2nc(-c3ccc(CN4CCC(c5cnc6ccccc6n5)CC4)cc3)c(-c3ccccc3)cn2n1,5.35951856302958,0,binding,0
-235467758927185327,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,7.387216143280259,1,binding,1
-1114321358419725249,CNc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,7.20065945054642,1,binding,1
2180365107820237770,Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cnccn6)n5)CC4)cc3)c(-c3ccc(F)cc3F)cn2n1,6.44977164694491,0,binding,1
-2075500084189645572,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5ccc(F)cc5F)cc4)C3)n[nH]2)n1,7.53760200210104,1,binding,0
1715722650292779092,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,8.30102999566398,1,binding,0
-8824829404258821452,Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2ccc3[nH]nc(C)c3c2)c1,8.221848749616361,1,binding,0
-5649814028226368490,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4F)c3)cc12,7.917214629683549,1,binding,0
2272861868870974713,Cc1ccc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)cc1F,8.61978875828839,1,binding,0
-1005079650373211969,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cc(F)cc4Br)c3)cc12,7.30980391997149,1,binding,1
-2838207724996042670,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c(F)cccc4F)c3)cc12,7.18375870000822,1,binding,1
5459901719244571773,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,8.74472749489669,1,binding,0
4005856822979393742,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)ccc4F)c3)cc12,8.92081875395237,1,binding,0
3878550062975235619,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(Cl)cc(Cl)c4)c3)cc12,7.68402965454308,1,binding,0
1774333708945547459,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4Br)c3)cc12,7.63827216398241,1,binding,0
8222647909920682460,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4F)c3)cc12,8.0,1,binding,0
9008820795349994151,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(F)c4F)c3)cc12,7.92081875395237,1,binding,0
-9150308832778607966,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(F)c(Cl)c4)c3)cc12,8.50863830616573,1,binding,0
-8731136177541790404,Cc1cc(C[C@H](N)COc2cncc(-c3ccc4[nH]nc(C)c4c3)c2)ccc1Br,8.60205999132796,1,binding,0
-5084413766363712122,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(I)c4)c3)cc12,9.04575749056067,1,binding,0
11961191840110631,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc5c4OC(F)(F)O5)c3)cc12,7.85387196432176,1,binding,0
-2523808278765574280,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cc(C(F)(F)F)cc(C(F)(F)F)c4)c3)cc12,7.2441251443275085,1,binding,1
4287678658859042744,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCN(C)CC5)c4)c3)cc12,7.107905397309519,1,binding,1
148310303015294802,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc5c(c4)OCO5)c3)cc12,7.3767507096020974,1,binding,1
