biolab_index,rdkit,standard_value,Binary,assay_type,not_sure
9077112518660750631,Cc1cccc(-c2[nH]c(CNc3cccc(Cl)c3)nc2-c2ccc3ncnn3c2)n1,6.1366771398795406,0,binding,1
-8668503256540658747,Cc1cccc(-c2[nH]c(CNc3cccc(F)c3)nc2-c2ccc3ncnn3c2)n1,6.086186147616281,0,binding,1
2005386511081916020,Cc1cccc(-c2[nH]c(CNc3ccc(F)cc3)nc2-c2ccc3ncnn3c2)n1,5.40560744962457,0,binding,0
8778675031661191660,Cc1cccc(-c2[nH]c(CNc3cc(C#N)ccc3N(C)C)nc2-c2ccc3ncnn3c2)n1,6.847711655616941,0,binding,1
-5217935876824818105,Cc1cccc(-c2[nH]c(CNc3ccc(Cl)cc3)nc2-c2ccc3ncnn3c2)n1,5.03151705144607,0,binding,0
-7887087011282473482,CCc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,5.815308569182401,0,binding,0
-6080740194702690246,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN(C)C)c3)nc2-c2ccc3ncnn3c2)n1,6.07365755337435,0,binding,1
-1952120794915075446,Cc1cccc(-c2[nH]c(CNc3ccccc3C(C)C)nc2-c2ccc3ncnn3c2)n1,5.95860731484177,0,binding,0
-6936230940956704162,Cc1cccc(-c2[nH]c(CNc3cccc(OC(F)(F)F)c3)nc2-c2ccc3ncnn3c2)n1,5.7304870557820795,0,binding,0
-4583088674001357788,Cc1cccc(-c2[nH]c(CNc3ccccc3NS(C)(=O)=O)nc2-c2ccc3ncnn3c2)n1,5.78781239559604,0,binding,0
9011165262185265820,Cc1cccc(-c2[nH]c(CNc3cccc(CN(C)C)c3F)nc2-c2ccc3ncnn3c2)n1,5.38615817812393,0,binding,0
5803987421947686527,Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3ncnn3c2)n1,5.8239087409443195,0,binding,0
-7269678877097778685,Cc1cccc(-c2[nH]c(CNc3ccc(F)c(F)c3)nc2-c2ccc3ncnn3c2)n1,5.903089986991941,0,binding,0
-1997904341050949766,Cc1cccc(-c2[nH]c(CNc3ccccc3OC(F)(F)F)nc2-c2ccc3ncnn3c2)n1,5.591760034688151,0,binding,0
-2464168356500045999,CC(=O)c1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.89279003035213,0,binding,0
-7736049129817127000,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCOCC4)c3)nc2-c2ccc3ncnn3c2)n1,6.4156687756324695,0,binding,1
5290577493285846366,Cc1cccc(-c2[nH]c(CNc3cc(F)cc(F)c3)nc2-c2ccc3ncnn3c2)n1,6.30102999566398,0,binding,1
7882350086400911286,Cc1cccc(-c2[nH]c(CNc3ccccc3C(N)=O)nc2-c2ccc3ncnn3c2)n1,5.40450377817443,0,binding,0
9041304873028787897,Cc1cccc(-c2[nH]c(CNc3ccccc3C)nc2-c2ccc3ncnn3c2)n1,5.71219827006977,0,binding,0
-4123740020774759768,CCc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.92811799269387,0,binding,0
3864325531312650500,Cc1cccc(-c2[nH]c(CNc3cccc(C)c3C)nc2-c2ccc3ncnn3c2)n1,5.45717457304082,0,binding,0
851137182254670623,Cc1cccc(-c2[nH]c(CNc3ccc(Cl)c(Cl)c3)nc2-c2ccc3ncnn3c2)n1,5.41005039867429,0,binding,0
4442781930425034906,COc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.6143937264016905,0,binding,0
-8188264466970194961,Cc1cccc(-c2[nH]c(CNc3cccc(CN4CCOCC4)c3F)nc2-c2ccc3ncnn3c2)n1,5.7670038896078495,0,binding,0
4241903681803960764,Cc1cccc(-c2[nH]c(CNc3cc(C#N)ccc3CN3CCOCC3)nc2-c2ccc3ncnn3c2)n1,6.37468754903833,0,binding,1
1427938423884235908,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(CN4CCCC4)c3)nc2-c2ccc3ncnn3c2)n1,5.62893213772826,0,binding,0
5054033844030604630,Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3CN(C)C)nc2-c2ccc3ncnn3c2)n1,6.155522824254321,0,binding,1
-8051733879186663543,COC(=O)c1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.85698519974591,0,binding,0
-6568571549554407402,Cc1cccc(-c2[nH]c(CNc3ccccc3Br)nc2-c2ccc3ncnn3c2)n1,5.70333480973847,0,binding,0
-6504068597023379269,C=Cc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.83564714421556,0,binding,0
-4414534475424043723,Cc1cccc(-c2[nH]c(CNc3cccc(C(C)C)c3)nc2-c2ccc3ncnn3c2)n1,5.917214629683549,0,binding,0
-3980082990247663439,Cc1cccc(-c2[nH]c(COc3ccccc3)nc2-c2ccc3ncnn3c2)n1,5.310691140876379,0,binding,0
-4481646982813933122,Cc1cccc(-c2[nH]c(CNc3cc(CN(C)C)ccc3F)nc2-c2ccc3ncnn3c2)n1,5.6055483191737805,0,binding,0
951164606080154149,Cc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.88272870434424,0,binding,0
2701135415538436440,Cc1cccc(-c2[nH]c(CNc3cc(Cl)cc(Cl)c3)nc2-c2ccc3ncnn3c2)n1,5.97061622231479,0,binding,0
7089616111027142302,Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3CN3CCOCC3)nc2-c2ccc3ncnn3c2)n1,5.65169513695184,0,binding,0
9119972653553862948,Cc1cccc(-c2[nH]c(CNc3cccc(NS(C)(=O)=O)c3)nc2-c2ccc3ncnn3c2)n1,5.64397414280688,0,binding,0
6127764824854117521,Cc1cccc(-c2[nH]c(CNc3cccc(C(N)=O)c3)nc2-c2ccc3ncnn3c2)n1,5.812479279163541,0,binding,0
-2705812837149706847,Cc1cccc(-c2[nH]c(CNc3cc(N(C)C)ccc3F)nc2-c2ccc3ncnn3c2)n1,6.74957999769111,0,binding,1
-1797724854511996889,Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3CN3CCCC3)nc2-c2ccc3ncnn3c2)n1,5.616184634019571,0,binding,0
5117307847204437740,Cc1cccc(-c2[nH]c(CNc3cc(C#N)ccc3CN3CCCC3)nc2-c2ccc3ncnn3c2)n1,6.273272790973429,0,binding,1
5150162612438302951,CSc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,5.8860566476931595,0,binding,0
-4202245353970440766,Cc1cccc(-c2[nH]c(CNc3cc(C#N)ccc3CN(C)C)nc2-c2ccc3ncnn3c2)n1,6.58670023591875,0,binding,1
4930527133119494827,CC(=O)Nc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,5.54821356447571,0,binding,0
50786716460315114,Cc1cccc(-c2[nH]c(CNc3cc(C#N)cc(N(C)C)c3)nc2-c2ccc3ncnn3c2)n1,6.40560744962457,0,binding,1
-8416303434573730984,Cc1cccc(-c2[nH]c(CNc3ccccc3C#N)nc2-c2ccc3ncnn3c2)n1,5.43889861635094,0,binding,0
2943660657113922283,Cc1cccc(-c2[nH]c(CNc3cccc(F)c3F)nc2-c2ccc3ncnn3c2)n1,5.595166283380059,0,binding,0
914999900114645038,Cc1cccc(-c2[nH]c(CNc3cccc(Cl)c3Cl)nc2-c2ccc3ncnn3c2)n1,5.06348625752111,0,binding,0
-3730248329220055979,Cc1cccc(-c2[nH]c(CNc3cccc(CN4CCCC4)c3F)nc2-c2ccc3ncnn3c2)n1,5.387216143280259,0,binding,0
-2372659659446635230,COc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,5.43415218132648,0,binding,0
719477006693740413,Cc1cccc(-c2[nH]c(CNc3cccc(CC#N)c3)nc2-c2ccc3ncnn3c2)n1,5.85078088734462,0,binding,0
6665954621604648596,CC(=O)Nc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1,5.400116927926309,0,binding,0
4579496849354686009,C=Cc1ccccc1NCc1nc(-c2ccc3ncnn3c2)c(-c2cccc(C)n2)[nH]1,5.68824613894425,0,binding,0
-5900449009659266968,O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,6.46852108295774,0,binding,1
1043146132471292877,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(C)c1=O,7.420216403383191,1,binding,1
9043877986759153101,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O,7.221848749616361,1,binding,1
-6770000389481809966,Cc1ccc(C(=O)NC[C@@H](O)CO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,7.5686362358410095,1,binding,0
7473025509078882715,Cc1ccc(C(=O)NCCO)cc1-n1cnc(SCc2ccc(F)cc2F)c(Cl)c1=O,6.714442690992231,0,binding,1
5625837769921739995,Cc1ccc(C(=O)N[C@H](C)C(N)=O)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,8.221848749616361,1,binding,0
-2711866800148379244,Cc1ccc(C(=O)NC[C@H](C)CO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,7.92081875395237,1,binding,0
7394700917907964190,CCc1c(OCc2ccc(F)cc2F)ncn(-c2cc(C(=O)NCCO)ccc2C)c1=O,7.95860731484177,1,binding,0
4467919710774921931,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,7.53760200210104,1,binding,0
-2432421793235673678,Cc1ccc(C(=O)NCC(N)=O)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,7.52287874528034,1,binding,0
6877813028764311873,Cc1ccc(C(=O)Nc2cccc(Nc3ccc4c(c3)OCc3ccccc3C4=O)c2)s1,5.16749108729376,0,binding,0
-7800202917644027387,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,7.85387196432176,1,binding,0
2819042025109236096,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1cccc(N2CCOCC2)c1,7.52287874528034,1,binding,0
4172412829310349844,O=C(Cc1ccccc1)Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,5.508638306165731,0,binding,0
7602684382510690107,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1ccccc1,7.455931955649719,1,binding,1
-6153025426870233684,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1Nc1ccc2c(c1)CCCCC2=O,5.5686362358410095,0,binding,0
5905206013510653611,Cc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)OCc3ccccc3C4=O)c2)c1,7.8239087409443195,1,binding,0
-5538417885840421293,O=C(CCc1ccccc1)Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,5.36653154442041,0,binding,0
6147470864875366248,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1,7.69897000433602,1,binding,0
-3993477812971489952,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,7.44369749923271,1,binding,1
4460317350059441432,Cc1ccc(Nc2ccc3c(c2)CCCCC3=O)cc1NC(=O)c1ccccc1,6.92081875395237,0,binding,1
-8997325066044238951,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,5.20760831050175,0,binding,0
6106235389105134273,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccc(F)cc1,7.397940008672039,1,binding,1
-5740377831539802783,Cc1ccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)cc1NC(=O)c1ccccc1,8.0,1,binding,0
-5301942225312475160,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccccc1,7.619788758288389,1,binding,0
-2593070713599732248,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1,5.420216403383191,0,binding,0
-4105153968973681984,O=C(Cc1ccccc1)Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F,5.481486060122111,0,binding,0
3735096296843216176,COc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCc3ccccc3C4=O)c2)c1,7.8860566476931595,1,binding,0
-2561024144714570869,CC(C)(C)c1cccc(NC(=O)c2cccc(Nc3ccc4c(c3)CCc3ccccc3C4=O)c2)c1,5.69897000433602,0,binding,0
-6003142382899260683,O=C(Nc1cc(Nc2ccc3c(c2)OCc2ccccc2C3=O)ccc1F)c1ccccc1,7.69897000433602,1,binding,0
3645086200856418144,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,7.92081875395237,1,binding,0
-6141560709631852391,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1cccc(F)c1,7.397940008672039,1,binding,1
-6944013510270729307,CC(C)(C)c1ccc(C(=O)Nc2cc(Nc3ccc4c(c3)CCCCC4=O)ccc2F)cc1,5.7958800173440705,0,binding,0
8767389367213203930,O=C(NC1CC1)c1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,5.318758762624411,0,binding,0
6568438431403458692,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(N2CCOCC2)c1,6.8860566476931595,0,binding,1
6694040953628561837,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1ccsc1,7.769551078621731,1,binding,0
1374361035609919485,O=C(CCc1ccccc1)Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F,5.3565473235138095,0,binding,0
-6317137515378161501,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccs1,7.53760200210104,1,binding,0
-401431150508763192,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ccc2c(c1)CCCCC2=O,7.85387196432176,1,binding,0
-4183057192201349492,Cc1ccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)cc1NC(=O)c1ccccc1,7.602059991327961,1,binding,0
-8462361595147745485,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(F)c1,6.67778070526608,0,binding,1
4926030821984652313,COc1ccccc1C(=O)Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1,6.65757731917779,0,binding,1
6652099940053741111,Cc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)c1,6.07058107428571,0,binding,1
2275916269791432907,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ccc2c(c1)CCc1ccccc1C2=O,7.455931955649719,1,binding,1
-7402409184591848016,O=C1c2ccccc2CCc2cc(Nc3cccc(NC(=O)C4CC4)c3)ccc21,7.08092190762393,1,binding,1
-1570638765916804092,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(F)c1,6.52287874528034,0,binding,1
-4671157522528824559,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccco1,7.5686362358410095,1,binding,0
3446559659699419750,O=C(Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F)c1ccoc1,7.49485002168009,1,binding,1
-7738839073603887204,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccoc1,8.04575749056067,1,binding,0
4533154138819704699,CC(C)(C)c1cccc(NC(=O)c2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)c1,5.32790214206428,0,binding,0
5624756568525734581,O=C(Nc1cc(Nc2ccc3c(c2)OCc2ccccc2C3=O)ccc1F)c1ccsc1,8.0,1,binding,0
-3571712245781193249,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccsc1,7.92081875395237,1,binding,0
-2565633272506382090,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccsc1,8.0,1,binding,0
-6293590252847580268,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1,7.4317982759330095,1,binding,1
965079793764230614,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccccc1,7.2596373105057594,1,binding,1
-8451005709344329491,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1ccc2c(c1)OCc1ccccc1C2=O,7.769551078621731,1,binding,0
8255918040584545370,Cc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCc3ccccc3C4=O)c2)c1,6.455931955649719,0,binding,1
-4558009048797073846,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccco1,6.65757731917779,0,binding,1
-4825195708321550343,COc1ccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)cc1,7.075720713938121,1,binding,1
-3764768231925697753,COc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)c1,6.7958800173440705,0,binding,1
-7062246145455085114,Cc1cc(F)c(NC(=O)c2ccsc2)cc1Nc1ccc2c(c1)CCCCC2=O,8.52287874528034,1,binding,0
5157410328278537571,O=C(NC1CC1)c1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,6.69897000433602,0,binding,1
-7689912669554811408,Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ccc2c(c1)CCCCC2=O,7.0,1,binding,1
7767271400599475356,O=C1CCCCc2cc(Nc3cccc(NC(=O)C4CC4)c3)ccc21,6.00436480540245,0,binding,1
2679834635776628093,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1Nc1ccc2c(c1)CCc1ccccc1C2=O,7.376750709602099,1,binding,1
-7446146566016772808,Cc1cc(F)c(NC(=O)c2ccsc2)cc1Nc1ccc2c(c1)OCc1ccccc1C2=O,7.92081875395237,1,binding,0
-4244053118779234923,Cc1ccc(NC(=O)c2ccsc2)cc1Nc1ccc2c(c1)CCCCC2=O,7.5686362358410095,1,binding,0
7437143787426199189,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1cccc(F)c1,6.744727494896691,0,binding,1
-2874496582621727039,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccccc1,8.30102999566398,1,binding,0
6486621307806621362,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(C(F)(F)F)c1,6.0132282657337495,0,binding,1
-4271010653493737738,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccc(F)cc1,6.8860566476931595,0,binding,1
3903008153799934348,Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ccc2c(c1)CCc1ccccc1C2=O,5.8239087409443195,0,binding,0
688925736650314490,O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccoc1,8.39794000867204,1,binding,0
1522095420250280343,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccoc1,7.397940008672039,1,binding,1
6418226499170541795,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(C(F)(F)F)c1,5.318758762624411,0,binding,0
-7557097480219654451,Cc1ccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)cc1NC(=O)c1ccsc1,7.95860731484177,1,binding,0
8795165811397918657,O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,5.92081875395237,0,binding,0
7794515602425735149,O=C1c2ccc(Nc3ccc(F)cc3F)cc2OCc2c(OCCN3CCOCC3)cccc21,7.46852108295774,1,binding,1
3614080168963580990,COc1cccc2c1COc1cc(Nc3ccc(F)cc3F)ccc1C2=O,7.20065945054642,1,binding,1
4784592182174450900,COc1cccc2c1COc1cc(Nc3ccc(F)cc3N)ccc1C2=O,7.06048074738138,1,binding,1
-3619972466067458504,COc1ccc2c(c1)COc1cc(Nc3ccc(F)cc3F)ccc1C2=O,6.66154350639539,0,binding,1
-2563249187033743577,CC(=O)OCCOc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2,7.65757731917779,1,binding,0
8924371592181260944,O=C1c2ccc(OCCC3CCOCC3)cc2COc2cc(Nc3ccc(F)cc3F)ccc21,6.254144804826269,0,binding,1
4370712606125799187,O=C1c2cc(NCCN3CCOCC3)ccc2COc2cc(Oc3ccc(F)cc3F)ccc21,6.08671609823958,0,binding,1
-4353323748734739978,O=C(Nc1cc(Nc2ccc3c(c2)OCc2ccc(OCCN4CCOCC4)cc2C3=O)ccc1F)c1ccccc1,9.0,1,binding,0
6216984957587509492,Nc1cc(F)ccc1Nc1ccc2c(c1)OCc1c(OCCN3CCOCC3)cccc1C2=O,7.14266750356873,1,binding,1
7064924487621847453,Nc1ccc2c(c1)C(=O)c1ccc(Oc3ccc(F)cc3F)cc1OC2,6.11747546204512,0,binding,1
-2990053130876510937,COc1cccc2c1C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2,6.55284196865778,0,binding,1
-3673921536308804534,CC1(C)OC[C@@H](CCOc2ccc3c(c2)COc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1,6.28735029837279,0,binding,1
-2638058046013144097,Cc1cc(F)ccc1Nc1ccc2c(c1)OCc1cc(OCCN3CCOCC3)ccc1C2=O,6.7958800173440705,0,binding,1
-4632837710203899897,O=C(Nc1cc(Nc2ccc3c(c2)OCc2cc(OCCN4CCOCC4)ccc2C3=O)ccc1F)c1ccccc1,7.769551078621731,1,binding,0
-1189056232248917336,O=C1c2ccc(Nc3ccc(F)cc3F)cc2OCc2c(OCCC3CCOCC3)cccc21,6.24336389175415,0,binding,1
7669890025366444824,COc1cccc2c1COc1cc(Nc3ccccc3N)ccc1C2=O,7.0268721464003,1,binding,1
-7563177576006556937,O=C(Nc1ccc(F)c(Nc2ccc3c(c2)OCc2c(OCCN4CCOCC4)cccc2C3=O)c1)c1ccccc1,8.0,1,binding,0
-182590155355426788,Cc1ccccc1Nc1ccc2c(c1)OCc1cc(OCCN3CCOCC3)ccc1C2=O,7.07058107428571,1,binding,1
6264240012569084260,CC1(C)OC[C@H](COc2cccc3c2CCc2cc(Nc4ccc(F)cc4F)ccc2C3=O)O1,6.3565473235138095,0,binding,1
-7378196055850984189,COc1ccc2c(c1)C(=O)c1ccc(Oc3ccc(F)cc3F)cc1CC2,7.0,1,binding,1
-4647570324690980202,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCCC(=O)O,6.1135092748275195,0,binding,1
3651311851492361577,CCC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC)n2CCOC)ccn1,6.744727494896691,0,binding,1
2545589484763488535,C=CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC)n2CCOC)ccn1,6.769551078621731,0,binding,1
7678031762865035317,CCC(CC)n1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,6.244125144327509,0,binding,1
-9048404641753579262,COC(=O)CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,6.481486060122111,0,binding,1
-8849052556711116127,CCN(CC)C(=O)CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1,5.92081875395237,0,binding,0
29617809078475477,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCC(=O)O,5.79048498545737,0,binding,0
1781098916030939539,COc1ccc(/C=C/C(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)cc1,8.0,1,binding,0
-8045940228844051930,CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)Cc2ccc(F)cc2)c1,7.0315170514460705,1,binding,1
2956644027618706718,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)[nH]1,7.0,1,binding,1
1570600396997446798,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CC(O)CO,5.82681373158773,0,binding,0
4107751492105311899,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)/C=C/c3ccc(C)cc3)c2)[nH]1,7.49485002168009,1,binding,1
2192517673028097431,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)/C(F)=C/c3ccccc3)c2)[nH]1,7.5686362358410095,1,binding,0
-2019480821495027067,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCF,6.744727494896691,0,binding,1
-890351856250239418,COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)c2cccs2)c1,6.619788758288389,0,binding,1
-770812615605033976,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCC(=O)O,5.645891560852599,0,binding,0
-3606544721930909049,CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)/C=C/c2c(Cl)cccc2Cl)c1,7.0,1,binding,1
5002045226364028558,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C(CCO)CCO,5.21183162885883,0,binding,0
4796742086384107264,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCl,6.8239087409443195,0,binding,1
-1096174637885211958,COc1ccc(/C=C/C(=O)Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)c(OC)c1,6.55284196865778,0,binding,1
-3838470386804260670,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1C(CO)CO,5.2020403562628,0,binding,0
-4240361026298800667,CCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(=O)/C=C/c2ccc(OC)cc2OC)c1,7.420216403383191,1,binding,1
1276454608078528025,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCCBr,7.5686362358410095,1,binding,0
-3165219024924173144,COc1ccc(/C=C/C(=O)Nc2cc(-c3c(-c4ccc(F)cc4)nc(SC)n3C)ccn2)cc1,7.744727494896691,1,binding,0
5720586177192137507,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)COc3cccc(Cl)c3Cl)c2)[nH]1,6.7958800173440705,0,binding,1
3527236956312367557,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CC(=O)N1CCOCC1,6.55284196865778,0,binding,1
8048320884849184495,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(Cl)cc3)c2)n1C,7.65757731917779,1,binding,0
4914686934133495573,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1[C@H]1CC[C@H](O)CC1,6.49485002168009,0,binding,1
-711359591102241589,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)/C=C/c3c(Cl)cccc3Cl)c2)[nH]1,8.52287874528034,1,binding,0
325696105348129738,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)COc3ccc(Cl)cc3Cl)c2)[nH]1,6.7958800173440705,0,binding,1
-3425311277529724435,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)COc3ccc(Cl)cc3)c2)[nH]1,7.0,1,binding,1
