,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
10,-0.15234657,0.108121745,-0.035849802,0.07937583,0.011155679,-0.07171001,-0.018837597,0.058094483,-0.06867769,0.10874497,-0.15493529,0.060954437,0.16513045,0.060686644,-0.07276589,0.124141924,0.09747365,0.17997913,-0.1223712,-0.12570906,0.11597321,-0.0028250797,-0.028504679,0.053283915,0.05148659,-0.056191675,0.11794706,0.09660387,0.015949057,0.07426892,0.17834938,0.09374565,-0.10739781,-0.12029119,0.14566797,0.056845304,0.12965082,-0.14084171,-0.09252119,-0.007573379,0.15181921,0.0040844055,-0.03176392,0.014409528,-0.17280264,0.1071017,-0.183561,0.018136252,-0.030730624,-0.105090395,-0.029106589,-0.16673861,-0.12552528,-0.07626201,0.17431797,-0.13041858,0.12408655,0.110828,-0.057250604,-0.1326254,-0.18672845,0.058565225,-0.0254253,0.067454144,-0.09688494,-0.0016113768,-0.042518448,-0.1281678,0.063388444,0.12253154,-0.029834343,-9.809729e-05,-0.04162776,-0.0022381647,-0.12791498,-0.12101395,0.08847847,0.11147115,0.009170135,0.077212304,-0.0669855,-0.0095493,0.063343264,-0.08951551,-0.05973718,-0.13394524,-0.09263945,0.0034912652,0.049167804,-0.16519275,0.10443223,-0.13305819,0.1204957,-0.1996855,-0.14934017,0.045661885
11,-0.14995006,0.105542876,-0.040230613,0.07897931,0.016760288,-0.06781367,-0.017762061,0.06336441,-0.058993213,0.10909907,-0.16214883,0.05851074,0.15902668,0.060862966,-0.07906417,0.118517816,0.08710246,0.18560626,-0.11356525,-0.12982297,0.1147032,0.008906341,-0.029526561,0.061858546,0.055996154,-0.052958142,0.11378905,0.09649691,0.022226285,0.06771054,0.18139122,0.09016427,-0.11402335,-0.116738595,0.15310039,0.061576515,0.12878555,-0.14103308,-0.10076733,-0.009068676,0.14280999,0.010487947,-0.03194898,0.016231613,-0.16389962,0.1027873,-0.1818913,0.017444944,-0.027683258,-0.103252284,-0.02821402,-0.16560566,-0.12847616,-0.07487271,0.17056774,-0.12254648,0.119098246,0.10337653,-0.05892264,-0.13503656,-0.1816185,0.059708733,-0.02092473,0.06974773,-0.10287624,-0.0023171369,-0.03766136,-0.12537566,0.07115156,0.1318714,-0.033829063,-0.007853453,-0.048088763,-0.0036916214,-0.12618276,-0.12293995,0.09183476,0.110238105,0.0018431746,0.07086812,-0.061859462,-0.0071400763,0.06729482,-0.0913308,-0.062578216,-0.13709627,-0.096155405,0.01287837,0.05859209,-0.16776781,0.10228171,-0.14196438,0.12129032,-0.20309258,-0.15322827,0.05043653
12,-0.15134501,0.11151859,-0.037924208,0.08141339,0.008011941,-0.064209394,-0.02412616,0.063454464,-0.07174469,0.10999402,-0.15887606,0.060310412,0.16338907,0.06284596,-0.07314825,0.123007394,0.0996513,0.18267268,-0.118063934,-0.12173546,0.11834489,0.007350797,-0.027832778,0.05135383,0.045427263,-0.05320922,0.11467329,0.086546935,0.016020482,0.07646257,0.17981546,0.09325012,-0.11513914,-0.10845948,0.1466886,0.06024381,0.13328318,-0.14302848,-0.09516874,-0.010388098,0.15008011,0.005019919,-0.03848698,0.012191889,-0.1747094,0.106981434,-0.18048379,0.017740525,-0.026544744,-0.101672724,-0.028076448,-0.16563328,-0.12652129,-0.0732854,0.1693596,-0.13251853,0.12304151,0.109059565,-0.05606551,-0.13140258,-0.18715058,0.064185984,-0.018672643,0.06613904,-0.09879553,-0.008602585,-0.043474756,-0.1266379,0.06693949,0.1256736,-0.033351853,-0.002082569,-0.040484823,-0.008160355,-0.124123804,-0.1223902,0.08827529,0.11273453,0.001144857,0.0753268,-0.06560943,-0.008071224,0.0691892,-0.09394198,-0.06078619,-0.12898576,-0.09813798,0.0024693473,0.048618928,-0.16617005,0.10876209,-0.13277696,0.116399,-0.19905189,-0.15337364,0.045341447
13,-0.14673398,0.1116066,-0.037481327,0.07652036,0.0134578,-0.0674352,-0.016474636,0.06335754,-0.06264364,0.11394023,-0.1553151,0.054289624,0.16213757,0.063501626,-0.077990405,0.11695639,0.0882162,0.18137601,-0.11547489,-0.12887357,0.11475876,0.0058523556,-0.027649645,0.0558736,0.04631963,-0.0462266,0.11964159,0.09581135,0.017451309,0.07086616,0.17491949,0.09741864,-0.10347253,-0.12139663,0.14931425,0.060776796,0.13205022,-0.13610585,-0.09808141,-0.00877658,0.14688165,0.009099205,-0.031768505,0.018023327,-0.1668769,0.0999507,-0.17830087,0.021014594,-0.03326744,-0.10162123,-0.022023987,-0.16293067,-0.12964685,-0.07407313,0.17428689,-0.13481806,0.12390038,0.11296864,-0.052474644,-0.12372479,-0.18742774,0.071706295,-0.021601424,0.06762279,-0.10687733,-0.008669475,-0.046379097,-0.13901049,0.063195765,0.13325714,-0.027896002,-0.008920397,-0.04302077,0.0022823496,-0.12335058,-0.1249461,0.0799361,0.115170956,-0.004772063,0.071445815,-0.06299422,-0.0094965035,0.06853322,-0.083329804,-0.06298705,-0.14034572,-0.09252215,0.00034482498,0.053664293,-0.16807042,0.10457158,-0.13727957,0.120255455,-0.20927529,-0.14689015,0.045978345
14,-0.15169702,0.10856241,-0.03356234,0.07593988,-0.0022274659,-0.06543919,-0.020359444,0.0515692,-0.07574117,0.11082261,-0.14414138,0.049203433,0.17599046,0.073672004,-0.06482265,0.1268607,0.10161068,0.17384656,-0.12866347,-0.12214223,0.11570749,-0.00022727916,-0.033301797,0.033894546,0.039482977,-0.05836542,0.11915151,0.09063009,0.008586886,0.082886815,0.18740378,0.09540951,-0.11219508,-0.115613736,0.14118822,0.05399152,0.1344494,-0.14965406,-0.0903619,-0.02388533,0.15610877,-0.0019190017,-0.034856234,0.022837661,-0.1722286,0.09937707,-0.17913267,0.011676544,-0.038501974,-0.104659386,-0.026270337,-0.17461622,-0.12334013,-0.07407391,0.18604656,-0.13749252,0.12445864,0.11079758,-0.05558831,-0.12964815,-0.18950269,0.06692425,-0.025443811,0.05625146,-0.09641427,-0.02027836,-0.044757698,-0.1395805,0.047930405,0.11985383,-0.025207061,0.00044808403,-0.035206407,-0.009230983,-0.12257303,-0.11584415,0.084215984,0.114661016,0.0119943,0.08737761,-0.07069127,-0.017101051,0.06424609,-0.094229646,-0.0575761,-0.12689856,-0.08807471,-0.01135401,0.039833117,-0.1622752,0.10533201,-0.11846539,0.10942086,-0.2015068,-0.14983743,0.035820648
15,-0.15121834,0.11210634,-0.037508246,0.0768145,0.009092643,-0.055862937,-0.031664632,0.07688665,-0.07562833,0.11227585,-0.15220034,0.059878588,0.164274,0.07654179,-0.07345621,0.11226143,0.0932393,0.18820614,-0.11324821,-0.12043648,0.1209967,0.021958949,-0.029161928,0.053234886,0.037297416,-0.054953724,0.106472455,0.08454406,0.012564777,0.069367886,0.17853746,0.08786336,-0.12619767,-0.104995325,0.14846762,0.06013138,0.13400884,-0.14261353,-0.10473994,-0.00968251,0.15293135,0.018985458,-0.050621066,0.013932927,-0.1697233,0.10601908,-0.17615877,0.01421769,-0.030501647,-0.09476558,-0.031607393,-0.17579834,-0.12213195,-0.072767116,0.16338687,-0.1216209,0.12475443,0.103455566,-0.048807688,-0.12907326,-0.18574904,0.056503654,-0.017457834,0.06543159,-0.110145554,-0.021019366,-0.043597475,-0.120842576,0.063364774,0.13649285,-0.04232912,-0.0035472126,-0.038879123,-0.0071393964,-0.11729193,-0.13375746,0.083073705,0.10693831,0.0011068215,0.071675494,-0.06051918,-0.0018043215,0.07618302,-0.10247858,-0.05825822,-0.13358752,-0.10161518,0.0041197008,0.049258463,-0.16461296,0.10790277,-0.14724402,0.10618205,-0.20084874,-0.15508471,0.048676375
16,-0.15410106,0.10288723,-0.051504865,0.07886631,0.010034022,-0.06580999,-0.016676301,0.05763642,-0.074737094,0.11186321,-0.15764003,0.050765153,0.17250547,0.064907886,-0.08215132,0.12396636,0.0789489,0.18997906,-0.10949818,-0.12477453,0.098622605,0.018005636,-0.039558128,0.04598449,0.05121603,-0.055729467,0.09381977,0.07314341,0.02139487,0.08494754,0.18688019,0.095547095,-0.14193213,-0.09247145,0.13504802,0.05602857,0.112710096,-0.13338503,-0.09361494,0.0013806219,0.15143663,0.0022235685,-0.04081399,-0.0024737625,-0.18653579,0.10698472,-0.19342625,0.004090064,-0.01545219,-0.101740204,-0.016960185,-0.17876668,-0.12246672,-0.06197278,0.15542711,-0.13715242,0.13042842,0.10577947,-0.04979643,-0.12652299,-0.1781776,0.08424646,-0.0077091344,0.045353066,-0.09359258,-0.0075724022,-0.041069917,-0.119313315,0.088501744,0.11349878,-0.044623196,-0.002898694,-0.04344581,-0.004067557,-0.12562525,-0.10566758,0.09963766,0.099032894,-0.0070386766,0.07746871,-0.057891198,-0.006348138,0.05688138,-0.10194776,-0.0418427,-0.14778571,-0.115810975,0.016287463,0.04010114,-0.18016021,0.10540522,-0.12488156,0.11644722,-0.2121371,-0.15748191,0.03879467
17,-0.15050045,0.10701888,-0.04358109,0.07749396,0.0028458845,-0.07089073,-0.012558611,0.049003143,-0.059980515,0.112405874,-0.1601346,0.049350914,0.1706706,0.059220176,-0.07119199,0.12793636,0.091735445,0.1790928,-0.11788779,-0.12730479,0.11534991,0.005341178,-0.030343859,0.043390438,0.054062985,-0.05342067,0.11578491,0.0947939,0.018550454,0.079325765,0.19187663,0.09427413,-0.11498259,-0.111754045,0.14601925,0.060536705,0.13093127,-0.14125729,-0.09344155,-0.015036864,0.14395818,-0.0024520252,-0.030456819,0.018108577,-0.16562995,0.099082835,-0.17916277,0.013130469,-0.03159706,-0.108091906,-0.027299546,-0.17228895,-0.13191533,-0.069621824,0.17812708,-0.13542092,0.112489395,0.10328807,-0.05917733,-0.12948962,-0.18909013,0.0705379,-0.025629766,0.055686,-0.102218814,-0.0076052025,-0.041059334,-0.1323712,0.06611826,0.1234056,-0.03470186,-0.0028656528,-0.046740483,-0.010732693,-0.12750316,-0.11250818,0.09449153,0.119247936,0.009610473,0.073341645,-0.058021046,-0.015310839,0.06517563,-0.08504228,-0.057450075,-0.13362299,-0.09099135,0.0008419264,0.040924285,-0.17228791,0.10436661,-0.12238234,0.11218544,-0.20446134,-0.15943019,0.033075787
18,-0.15277153,0.11419142,-0.042433985,0.08141871,0.008013801,-0.06622096,-0.012285852,0.05002932,-0.070826195,0.112155244,-0.15525508,0.057036564,0.16496874,0.06658418,-0.07150037,0.12434317,0.09560265,0.1815969,-0.12343489,-0.12359027,0.10769794,0.005857226,-0.03194655,0.04635942,0.053532105,-0.059216246,0.11434489,0.09576121,0.021906082,0.08202503,0.18216975,0.09611861,-0.12009158,-0.1076823,0.13652037,0.055705283,0.12344762,-0.14274254,-0.09133909,-0.012990443,0.1453365,0.0012424897,-0.030040167,0.013373446,-0.17858066,0.10740305,-0.18883315,0.0070346016,-0.019343741,-0.107672684,-0.02879829,-0.17625292,-0.12716506,-0.072873995,0.17462933,-0.13082707,0.12204742,0.10854043,-0.059144538,-0.13036357,-0.18611975,0.064008884,-0.017522214,0.058497235,-0.091779985,-0.0028387713,-0.04061275,-0.1254269,0.07534916,0.12205424,-0.027594507,-0.006950601,-0.039194293,-0.004258554,-0.12710035,-0.11198553,0.09013216,0.11092875,0.0076666865,0.08131726,-0.0694702,-0.011176652,0.05789071,-0.0934249,-0.05208595,-0.1304782,-0.094110705,0.007584662,0.049168184,-0.16708848,0.099793695,-0.13164337,0.12030703,-0.20979328,-0.14567798,0.043068267
19,-0.15407343,0.09748543,-0.040013935,0.07727019,0.0149013745,-0.068423934,-0.021636702,0.054015595,-0.061928794,0.1085491,-0.1507101,0.054849908,0.1689084,0.05777001,-0.07084053,0.11847059,0.08457301,0.19078398,-0.121706545,-0.13336346,0.104020126,0.002178046,-0.038286433,0.055164818,0.06061089,-0.048076037,0.10806067,0.09242048,0.014042236,0.07626142,0.19003412,0.09335952,-0.12080009,-0.11812972,0.13077699,0.058256347,0.11872265,-0.13697079,-0.09119652,-0.0022213855,0.14659612,0.010237164,-0.021049622,0.008351303,-0.17203316,0.09744834,-0.19181381,0.01524874,-0.033799175,-0.10644572,-0.026356941,-0.16471303,-0.1302775,-0.08110594,0.17346539,-0.1226609,0.13794649,0.11026867,-0.0554787,-0.12520497,-0.18365492,0.07224732,-0.014579179,0.05669596,-0.08837323,-0.00092751166,-0.03791537,-0.13006781,0.076049216,0.11918337,-0.026098318,-0.0008663458,-0.040011864,-0.0019421094,-0.13082664,-0.10937107,0.093850836,0.104317866,0.009273145,0.07896621,-0.06978018,-0.007957079,0.05260362,-0.09941409,-0.0542998,-0.14511158,-0.108228974,0.02070437,0.05420428,-0.167264,0.10148255,-0.13413641,0.119958356,-0.21099962,-0.15059668,0.047951497
20,-0.15202704,0.10505765,-0.041086003,0.0785589,0.011925612,-0.06516942,-0.020260446,0.057557143,-0.059343334,0.107886635,-0.15305729,0.04973052,0.17346436,0.065925784,-0.068383664,0.1233212,0.09226858,0.18432365,-0.12183955,-0.12836717,0.11373468,0.005237051,-0.035365187,0.044851184,0.051775806,-0.055438716,0.11298458,0.085220836,0.012104316,0.07595187,0.18915275,0.09202692,-0.12197071,-0.11367366,0.14520347,0.058480926,0.13021171,-0.14664754,-0.09277418,-0.0153672565,0.14930189,0.0047709546,-0.031821642,0.01696366,-0.16686195,0.09576278,-0.18327534,0.015465854,-0.039915577,-0.10130439,-0.031784195,-0.16586755,-0.12609175,-0.074656494,0.17581935,-0.1325229,0.12674043,0.1045571,-0.055224985,-0.1305708,-0.1863106,0.06937679,-0.023889842,0.05993481,-0.099477455,-0.012150648,-0.035062008,-0.13086851,0.0624951,0.12077482,-0.029562809,-0.0010606311,-0.04280089,-0.007808617,-0.12936828,-0.11631485,0.08817283,0.11405285,0.008095771,0.076090984,-0.063045986,-0.012139076,0.06533067,-0.098992944,-0.058144685,-0.13552208,-0.096703716,0.0051771463,0.047059685,-0.16681282,0.105852924,-0.12987618,0.111982115,-0.20176503,-0.15714234,0.037550878
